plant_id,line_id,machine_id,sensor_id,sensor_type,reading_time,temperature_c,vibration_rms_g,pressure_bar,current_amp,label
1,1,1,1,snapshot,2025-01-07T15:14:00,22.902,1.473,70.092,15.786,NORMAL
1,1,1,1,snapshot,2025-01-07T15:16:00,21.823,1.305,66.912,20.356,NORMAL
1,1,1,1,snapshot,2025-01-07T15:18:00,20.919,1.307,64.813,15.476,NORMAL
1,1,1,1,snapshot,2025-01-07T15:20:00,18.404,1.181,62.647,17.455,NORMAL
1,1,1,1,snapshot,2025-01-07T15:22:00,20.972,1.865,67.163,20.145,NORMAL
1,1,1,1,snapshot,2025-01-07T15:24:00,23.563,1.572,61.91,17.103,NORMAL
1,1,1,1,snapshot,2025-01-07T15:26:00,18.838,1.73,69.349,15.755,NORMAL
1,1,1,1,snapshot,2025-01-07T15:28:00,19.47,1.624,66.359,16.488,NORMAL
1,1,1,1,snapshot,2025-01-07T15:30:00,18.955,1.677,64.366,11.069,NORMAL
1,1,1,1,snapshot,2025-01-07T15:32:00,18.817,1.914,64.656,19.695,NORMAL
1,1,1,1,snapshot,2025-01-07T15:34:00,23.645,1.777,62.905,16.789,NORMAL
1,1,1,1,snapshot,2025-01-07T15:36:00,20.455,1.992,64.414,18.411,NORMAL
1,1,1,1,snapshot,2025-01-07T15:38:00,20.792,1.848,63.13,18.788,NORMAL
1,1,1,1,snapshot,2025-01-07T15:40:00,22.248,1.721,70.869,17.234,NORMAL
1,1,1,1,snapshot,2025-01-07T15:42:00,16.265,1.457,60.701,17.671,NORMAL
1,1,1,1,snapshot,2025-01-07T15:44:00,18.747,1.411,61.799,15.32,NORMAL
1,1,1,1,snapshot,2025-01-07T15:46:00,19.907,1.925,131.349,14.959,NORMAL
1,1,1,1,snapshot,2025-01-07T15:48:00,20.13,1.55,70.13,17.137,NORMAL
1,1,1,1,snapshot,2025-01-07T15:50:00,20.621,1.687,62.517,17.251,NORMAL
1,1,1,1,snapshot,2025-01-07T15:52:00,17.337,1.599,66.144,19.837,NORMAL
1,1,1,1,snapshot,2025-01-07T15:54:00,19.573,1.932,63.274,17.741,NORMAL
1,1,1,1,snapshot,2025-01-07T15:56:00,18.984,1.807,62.866,15.162,NORMAL
1,1,1,1,snapshot,2025-01-07T15:58:00,18.468,1.55,63.767,15.24,NORMAL
1,1,1,1,snapshot,2025-01-07T16:00:00,21.039,2.104,67.394,16.305,NORMAL
1,1,1,1,snapshot,2025-01-07T16:02:00,24.263,2.07,66.562,19.91,NORMAL
1,1,1,1,snapshot,2025-01-07T16:04:00,17.885,1.195,66.045,14.327,NORMAL
1,1,1,1,snapshot,2025-01-07T16:06:00,18.903,1.75,62.335,18.996,NORMAL
1,1,1,1,snapshot,2025-01-07T16:08:00,16.284,1.561,66.383,14.119,NORMAL
1,1,1,1,snapshot,2025-01-07T16:10:00,20.311,1.864,67.517,17.187,NORMAL
1,1,1,1,snapshot,2025-01-07T16:12:00,17.867,1.431,65.227,15.614,NORMAL
1,1,1,1,snapshot,2025-01-07T16:14:00,18.709,1.527,61.378,18.742,NORMAL
1,1,1,1,snapshot,2025-01-07T16:16:00,16.404,1.7,65.511,16.356,NORMAL
1,1,1,1,snapshot,2025-01-07T16:18:00,18.706,1.55,64.102,15.298,NORMAL
1,1,1,1,snapshot,2025-01-07T16:20:00,20.834,1.534,64.813,15.102,NORMAL
1,1,1,1,snapshot,2025-01-07T16:22:00,19.478,1.497,61.797,17.24,NORMAL
1,1,1,1,snapshot,2025-01-07T16:24:00,17.934,1.702,64.806,18.791,NORMAL
1,1,1,1,snapshot,2025-01-07T16:26:00,16.7,1.758,60.456,14.605,NORMAL
1,1,1,1,snapshot,2025-01-07T16:28:00,18.637,1.852,60.032,14.161,NORMAL
1,1,1,1,snapshot,2025-01-07T16:30:00,18.704,1.837,64.489,14.712,NORMAL
1,1,1,1,snapshot,2025-01-07T16:32:00,18.925,2.103,66.791,17.113,NORMAL
1,1,1,1,snapshot,2025-01-07T16:34:00,16.186,1.638,65.996,17.252,NORMAL
1,1,1,1,snapshot,2025-01-07T16:36:00,21.132,1.427,68.135,13.735,NORMAL
1,1,1,1,snapshot,2025-01-07T16:38:00,18.405,2.297,64.242,17.984,NORMAL
1,1,1,1,snapshot,2025-01-07T16:40:00,17.368,1.801,63.544,16.981,NORMAL
1,1,1,1,snapshot,2025-01-07T16:42:00,22.039,1.742,63.637,16.95,NORMAL
1,1,1,1,snapshot,2025-01-07T16:44:00,19.216,1.811,63.911,17.168,NORMAL
1,1,1,1,snapshot,2025-01-07T16:46:00,17.542,2.06,67.25,14.233,NORMAL
1,1,1,1,snapshot,2025-01-07T16:48:00,17.758,2.289,63.654,20.045,NORMAL
1,1,1,1,snapshot,2025-01-07T16:50:00,20.517,1.49,62.851,17.868,NORMAL
1,1,1,1,snapshot,2025-01-07T16:52:00,18.896,1.593,61.653,18.735,NORMAL
1,1,1,1,snapshot,2025-01-07T16:54:00,19.065,2.081,66.593,15.753,NORMAL
1,1,1,1,snapshot,2025-01-07T16:56:00,20.932,2.034,65.883,17.305,NORMAL
1,1,1,1,snapshot,2025-01-07T16:58:00,15.0,1.902,64.073,15.769,NORMAL
1,1,1,1,snapshot,2025-01-07T17:00:00,20.329,1.923,60.495,16.204,NORMAL
1,1,1,1,snapshot,2025-01-07T17:02:00,16.285,1.755,62.888,15.84,NORMAL
1,1,1,1,snapshot,2025-01-07T17:04:00,18.999,2.012,63.548,16.765,NORMAL
1,1,1,1,snapshot,2025-01-07T17:06:00,20.25,1.815,64.029,15.422,NORMAL
1,1,1,1,snapshot,2025-01-07T17:08:00,16.197,2.016,65.905,17.036,NORMAL
1,1,1,1,snapshot,2025-01-07T17:10:00,17.19,1.451,62.681,17.463,NORMAL
1,1,1,1,snapshot,2025-01-07T17:12:00,19.57,1.554,65.114,14.2,NORMAL
1,1,1,1,snapshot,2025-01-07T17:14:00,16.628,1.891,65.629,13.003,NORMAL
1,1,1,1,snapshot,2025-01-07T17:16:00,15.0,2.041,61.032,16.406,NORMAL
1,1,1,1,snapshot,2025-01-07T17:18:00,17.435,1.642,59.947,16.467,NORMAL
1,1,1,1,snapshot,2025-01-07T17:20:00,16.506,1.994,62.642,14.11,NORMAL
1,1,1,1,snapshot,2025-01-07T17:22:00,20.462,1.368,63.814,14.7,NORMAL
1,1,1,1,snapshot,2025-01-07T17:24:00,15.0,1.615,60.256,15.494,NORMAL
1,1,1,1,snapshot,2025-01-07T17:26:00,16.93,1.757,63.383,15.013,NORMAL
1,1,1,1,snapshot,2025-01-07T17:28:00,16.933,1.416,61.071,15.977,NORMAL
1,1,1,1,snapshot,2025-01-07T17:30:00,16.341,1.815,63.387,14.118,NORMAL
1,1,1,1,snapshot,2025-01-07T17:32:00,16.638,1.769,60.957,16.179,NORMAL
1,1,1,1,snapshot,2025-01-07T17:34:00,17.599,1.978,65.374,16.332,NORMAL
1,1,1,1,snapshot,2025-01-07T17:36:00,16.593,2.17,63.327,13.813,NORMAL
1,1,1,1,snapshot,2025-01-07T17:38:00,18.812,2.179,63.18,15.723,NORMAL
1,1,1,1,snapshot,2025-01-07T17:40:00,18.548,1.989,59.726,14.053,NORMAL
1,1,1,1,snapshot,2025-01-07T17:42:00,19.083,1.63,65.716,19.204,NORMAL
1,1,1,1,snapshot,2025-01-07T17:44:00,16.841,1.501,61.764,13.046,NORMAL
1,1,1,1,snapshot,2025-01-07T17:46:00,16.478,2.028,68.099,13.818,NORMAL
1,1,1,1,snapshot,2025-01-07T17:48:00,16.499,1.864,60.999,17.873,NORMAL
1,1,1,1,snapshot,2025-01-07T17:50:00,17.677,1.879,64.082,11.479,NORMAL
1,1,1,1,snapshot,2025-01-07T17:52:00,16.149,1.785,65.61,14.378,NORMAL
1,1,1,1,snapshot,2025-01-07T17:54:00,17.261,1.869,134.115,54.717,NORMAL
1,1,1,1,snapshot,2025-01-07T17:56:00,18.409,1.656,63.688,13.136,NORMAL
1,1,1,1,snapshot,2025-01-07T17:58:00,16.259,1.873,65.095,18.155,NORMAL
1,1,1,1,snapshot,2025-01-07T18:00:00,15.351,1.26,63.788,15.166,NORMAL
1,1,1,1,snapshot,2025-01-07T18:02:00,15.368,2.145,63.601,15.569,NORMAL
1,1,1,1,snapshot,2025-01-07T18:04:00,18.855,1.543,65.678,12.96,NORMAL
1,1,1,1,snapshot,2025-01-07T18:06:00,19.264,1.705,67.019,14.944,NORMAL
1,1,1,1,snapshot,2025-01-07T18:08:00,19.743,1.766,64.702,14.0,NORMAL
1,1,1,1,snapshot,2025-01-07T18:10:00,18.149,1.73,59.047,17.203,NORMAL
1,1,1,1,snapshot,2025-01-07T18:12:00,19.333,1.858,63.617,12.828,NORMAL
1,1,1,1,snapshot,2025-01-07T18:14:00,18.132,1.968,63.41,17.778,NORMAL
1,1,1,1,snapshot,2025-01-07T18:16:00,16.988,2.085,58.701,14.29,NORMAL
1,1,1,1,snapshot,2025-01-07T18:18:00,16.168,1.566,64.87,15.949,NORMAL
1,1,1,1,snapshot,2025-01-07T18:20:00,17.053,2.185,65.621,14.357,NORMAL
1,1,1,1,snapshot,2025-01-07T18:22:00,15.205,1.856,64.732,14.331,NORMAL
1,1,1,1,snapshot,2025-01-07T18:24:00,16.943,2.184,66.287,15.839,NORMAL
1,1,1,1,snapshot,2025-01-07T18:26:00,17.68,1.985,59.815,11.056,NORMAL
1,1,1,1,snapshot,2025-01-07T18:28:00,18.024,1.576,62.501,13.869,NORMAL
1,1,1,1,snapshot,2025-01-07T18:30:00,18.754,1.808,67.596,16.204,NORMAL
1,1,1,1,snapshot,2025-01-07T18:32:00,17.18,2.002,66.457,17.991,NORMAL
1,1,1,1,snapshot,2025-01-07T18:34:00,21.043,1.871,63.604,15.83,NORMAL
1,1,1,1,snapshot,2025-01-07T18:36:00,17.083,1.949,64.509,15.786,NORMAL
1,1,1,1,snapshot,2025-01-07T18:38:00,16.782,1.648,66.138,14.732,NORMAL
1,1,1,1,snapshot,2025-01-07T18:40:00,19.803,1.837,61.978,14.615,NORMAL
1,1,1,1,snapshot,2025-01-07T18:42:00,18.347,2.059,60.382,18.519,NORMAL
1,1,1,1,snapshot,2025-01-07T18:44:00,17.582,1.975,64.571,14.91,NORMAL
1,1,1,1,snapshot,2025-01-07T18:46:00,20.97,2.242,64.666,15.556,NORMAL
1,1,1,1,snapshot,2025-01-07T18:48:00,18.251,1.824,65.349,18.037,NORMAL
1,1,1,1,snapshot,2025-01-07T18:50:00,15.0,1.71,69.653,11.428,NORMAL
1,1,1,1,snapshot,2025-01-07T18:52:00,17.282,1.849,61.602,17.112,NORMAL
1,1,1,1,snapshot,2025-01-07T18:54:00,20.161,1.665,60.779,15.791,NORMAL
1,1,1,1,snapshot,2025-01-07T18:56:00,15.0,2.053,64.695,17.619,NORMAL
1,1,1,1,snapshot,2025-01-07T18:58:00,17.68,1.762,67.346,14.057,NORMAL
1,1,1,1,snapshot,2025-01-07T19:00:00,19.539,1.612,65.082,19.208,NORMAL
1,1,1,1,snapshot,2025-01-07T19:02:00,15.965,1.646,63.507,15.374,NORMAL
1,1,1,1,snapshot,2025-01-07T19:04:00,18.736,1.899,65.384,16.631,NORMAL
1,1,1,1,snapshot,2025-01-07T19:06:00,20.697,1.686,66.103,19.479,NORMAL
1,1,1,1,snapshot,2025-01-07T19:08:00,19.263,1.379,63.42,14.244,NORMAL
1,1,1,1,snapshot,2025-01-07T19:10:00,17.167,1.59,68.412,14.584,NORMAL
1,1,1,1,snapshot,2025-01-07T19:12:00,16.407,1.996,59.966,15.401,NORMAL
1,1,1,1,snapshot,2025-01-07T19:14:00,20.187,1.446,61.261,12.949,NORMAL
1,1,1,1,snapshot,2025-01-07T19:16:00,18.655,1.642,61.241,18.309,NORMAL
1,1,1,1,snapshot,2025-01-07T19:18:00,17.029,2.055,65.892,15.836,NORMAL
1,1,1,1,snapshot,2025-01-07T19:20:00,18.28,2.063,62.37,19.34,NORMAL
1,1,1,1,snapshot,2025-01-07T19:22:00,19.896,2.178,65.433,15.863,NORMAL
1,1,1,1,snapshot,2025-01-07T19:24:00,20.451,1.646,117.549,15.566,NORMAL
1,1,1,1,snapshot,2025-01-07T19:26:00,19.208,1.885,61.422,18.065,NORMAL
1,1,1,1,snapshot,2025-01-07T19:28:00,16.051,1.942,70.671,14.779,NORMAL
1,1,1,1,snapshot,2025-01-07T19:30:00,17.25,1.873,67.934,14.483,NORMAL
1,1,1,1,snapshot,2025-01-07T19:32:00,17.46,1.972,62.887,16.222,NORMAL
1,1,1,1,snapshot,2025-01-07T19:34:00,21.352,1.756,67.294,16.948,NORMAL
1,1,1,1,snapshot,2025-01-07T19:36:00,18.163,1.966,63.115,16.637,NORMAL
1,1,1,1,snapshot,2025-01-07T19:38:00,19.636,1.843,61.563,15.754,NORMAL
1,1,1,1,snapshot,2025-01-07T19:40:00,17.882,2.013,64.539,17.002,NORMAL
1,1,1,1,snapshot,2025-01-07T19:42:00,21.76,1.889,63.963,13.228,NORMAL
1,1,1,1,snapshot,2025-01-07T19:44:00,18.129,1.31,62.794,20.475,NORMAL
1,1,1,1,snapshot,2025-01-07T19:46:00,17.153,1.735,66.847,15.126,NORMAL
1,1,1,1,snapshot,2025-01-07T19:48:00,18.622,1.68,66.258,14.868,NORMAL
1,1,1,1,snapshot,2025-01-07T19:50:00,18.562,1.66,109.623,38.999,NORMAL
1,1,1,1,snapshot,2025-01-07T19:52:00,19.801,1.412,64.749,14.896,NORMAL
1,1,1,1,snapshot,2025-01-07T19:54:00,20.508,2.073,62.292,15.191,NORMAL
1,1,1,1,snapshot,2025-01-07T19:56:00,19.515,1.562,64.41,18.41,NORMAL
1,1,1,1,snapshot,2025-01-07T19:58:00,18.654,1.659,62.616,16.264,NORMAL
1,1,1,1,snapshot,2025-01-07T20:00:00,18.657,1.98,71.248,15.213,NORMAL
1,1,1,1,snapshot,2025-01-07T20:02:00,19.709,1.518,63.216,16.747,NORMAL
1,1,1,1,snapshot,2025-01-07T20:04:00,18.803,2.057,63.291,18.953,NORMAL
1,1,1,1,snapshot,2025-01-07T20:06:00,21.923,1.771,64.023,16.588,NORMAL
1,1,1,1,snapshot,2025-01-07T20:08:00,18.423,12.064,65.539,20.586,ANOMALO
1,1,1,1,snapshot,2025-01-07T20:10:00,17.574,1.934,64.104,21.589,NORMAL
1,1,1,1,snapshot,2025-01-07T20:12:00,21.118,1.45,61.019,17.134,NORMAL
1,1,1,1,snapshot,2025-01-07T20:14:00,20.628,1.851,61.516,21.029,NORMAL
1,1,1,1,snapshot,2025-01-07T20:16:00,23.058,1.851,62.135,16.773,NORMAL
1,1,1,1,snapshot,2025-01-07T20:18:00,19.641,1.829,62.72,15.561,NORMAL
1,1,1,1,snapshot,2025-01-07T20:20:00,20.776,1.932,63.939,18.065,NORMAL
1,1,1,1,snapshot,2025-01-07T20:22:00,20.091,1.828,62.935,20.926,NORMAL
1,1,1,1,snapshot,2025-01-07T20:24:00,19.19,1.538,65.94,15.466,NORMAL
1,1,1,1,snapshot,2025-01-07T20:26:00,20.952,2.121,65.891,18.862,NORMAL
1,1,1,1,snapshot,2025-01-07T20:28:00,21.056,2.096,67.6,18.181,NORMAL
1,1,1,1,snapshot,2025-01-07T20:30:00,21.423,1.482,62.848,17.958,NORMAL
1,1,1,1,snapshot,2025-01-07T20:32:00,21.429,1.809,62.853,14.232,NORMAL
1,1,1,1,snapshot,2025-01-07T20:34:00,21.676,1.811,66.928,19.939,NORMAL
1,1,1,1,snapshot,2025-01-07T20:36:00,20.499,1.927,65.751,17.12,NORMAL
1,1,1,1,snapshot,2025-01-07T20:38:00,21.127,1.684,64.03,17.095,NORMAL
1,1,1,1,snapshot,2025-01-07T20:40:00,21.467,1.837,61.14,17.367,NORMAL
1,1,1,1,snapshot,2025-01-07T20:42:00,23.559,1.666,62.99,16.002,NORMAL
1,1,1,1,snapshot,2025-01-07T20:44:00,22.439,1.608,65.686,16.772,NORMAL
1,1,1,1,snapshot,2025-01-07T20:46:00,18.072,1.636,65.25,18.549,NORMAL
1,1,1,1,snapshot,2025-01-07T20:48:00,21.005,2.052,64.926,17.571,NORMAL
1,1,1,1,snapshot,2025-01-07T20:50:00,21.137,1.787,64.412,17.528,NORMAL
1,1,1,1,snapshot,2025-01-07T20:52:00,19.667,1.581,62.193,15.848,NORMAL
1,1,1,1,snapshot,2025-01-07T20:54:00,22.413,1.722,62.675,18.23,NORMAL
1,1,1,1,snapshot,2025-01-07T20:56:00,23.655,2.025,66.231,18.073,NORMAL
1,1,1,1,snapshot,2025-01-07T20:58:00,20.911,2.002,59.553,19.333,NORMAL
1,1,1,1,snapshot,2025-01-07T21:00:00,20.882,1.064,62.636,20.855,NORMAL
1,1,1,1,snapshot,2025-01-07T21:02:00,22.601,1.521,63.869,17.408,NORMAL
1,1,1,1,snapshot,2025-01-07T21:04:00,23.122,1.212,64.45,15.601,NORMAL
1,1,1,1,snapshot,2025-01-07T21:06:00,22.366,1.73,65.315,14.281,NORMAL
1,1,1,1,snapshot,2025-01-07T21:08:00,22.009,1.519,71.924,22.324,NORMAL
1,1,1,1,snapshot,2025-01-07T21:10:00,20.088,1.273,66.171,16.783,NORMAL
1,1,1,1,snapshot,2025-01-07T21:12:00,23.149,1.69,99.253,57.409,NORMAL
1,1,1,1,snapshot,2025-01-07T21:14:00,23.242,1.638,68.585,19.267,NORMAL
1,1,1,1,snapshot,2025-01-07T21:16:00,21.405,1.221,62.968,22.065,NORMAL
1,1,1,1,snapshot,2025-01-07T21:18:00,22.102,0.93,61.615,19.988,NORMAL
1,1,1,1,snapshot,2025-01-07T21:20:00,21.16,1.548,64.89,18.828,NORMAL
1,1,1,1,snapshot,2025-01-07T21:22:00,22.498,1.656,71.736,16.351,NORMAL
1,1,1,1,snapshot,2025-01-07T21:24:00,23.727,1.577,62.592,19.651,NORMAL
1,1,1,1,snapshot,2025-01-07T21:26:00,22.979,1.757,65.252,19.888,NORMAL
1,1,1,1,snapshot,2025-01-07T21:28:00,21.558,1.843,63.696,18.168,NORMAL
1,1,1,1,snapshot,2025-01-07T21:30:00,25.347,1.633,66.325,23.689,NORMAL
1,1,1,1,snapshot,2025-01-07T21:32:00,25.685,1.657,157.461,19.416,NORMAL
1,1,1,1,snapshot,2025-01-07T21:34:00,25.739,1.797,66.38,19.49,NORMAL
1,1,1,1,snapshot,2025-01-07T21:36:00,22.807,1.339,65.212,19.552,NORMAL
1,1,1,1,snapshot,2025-01-07T21:38:00,25.396,1.228,65.195,20.631,NORMAL
1,1,1,1,snapshot,2025-01-07T21:40:00,22.805,1.766,69.476,17.929,NORMAL
1,1,1,1,snapshot,2025-01-07T21:42:00,24.408,1.436,66.174,17.576,NORMAL
1,1,1,1,snapshot,2025-01-07T21:44:00,24.904,1.663,64.878,24.857,NORMAL
1,1,1,1,snapshot,2025-01-07T21:46:00,26.547,1.528,63.616,21.875,NORMAL
1,1,1,1,snapshot,2025-01-07T21:48:00,26.404,1.28,64.111,23.262,NORMAL
1,1,1,1,snapshot,2025-01-07T21:50:00,23.329,1.051,63.959,20.402,NORMAL
1,1,1,1,snapshot,2025-01-07T21:52:00,22.624,1.601,63.535,19.369,NORMAL
1,1,1,1,snapshot,2025-01-07T21:54:00,25.243,1.375,65.331,21.442,NORMAL
1,1,1,1,snapshot,2025-01-07T21:56:00,23.205,1.322,66.193,18.725,NORMAL
1,1,1,1,snapshot,2025-01-07T21:58:00,22.948,1.425,66.919,21.603,NORMAL
1,1,1,1,snapshot,2025-01-07T22:00:00,24.407,0.982,64.189,22.957,NORMAL
1,1,1,1,snapshot,2025-01-07T22:02:00,26.118,1.14,62.166,20.921,NORMAL
1,1,1,1,snapshot,2025-01-07T22:04:00,25.787,1.452,65.923,23.988,NORMAL
1,1,1,1,snapshot,2025-01-07T22:06:00,24.663,1.223,67.766,21.086,NORMAL
1,1,1,1,snapshot,2025-01-07T22:08:00,28.745,1.47,66.159,24.492,NORMAL
1,1,1,1,snapshot,2025-01-07T22:10:00,26.404,1.763,66.66,18.417,NORMAL
1,1,1,1,snapshot,2025-01-07T22:12:00,25.718,1.483,70.095,22.016,NORMAL
1,1,1,1,snapshot,2025-01-07T22:14:00,25.528,1.234,68.112,23.92,NORMAL
1,1,1,1,snapshot,2025-01-07T22:16:00,26.345,1.415,65.515,18.096,NORMAL
1,1,1,1,snapshot,2025-01-07T22:18:00,27.918,1.13,69.187,22.384,NORMAL
1,1,1,1,snapshot,2025-01-07T22:20:00,26.86,1.378,69.862,18.689,NORMAL
1,1,1,1,snapshot,2025-01-07T22:22:00,26.746,1.32,65.7,22.411,NORMAL
1,1,1,1,snapshot,2025-01-07T22:24:00,30.803,1.374,67.069,21.999,NORMAL
1,1,1,1,snapshot,2025-01-07T22:26:00,26.553,0.986,65.117,19.783,NORMAL
1,1,1,1,snapshot,2025-01-07T22:28:00,26.658,1.052,70.277,18.988,NORMAL
1,1,1,1,snapshot,2025-01-07T22:30:00,24.211,1.431,64.807,26.005,NORMAL
1,1,1,1,snapshot,2025-01-07T22:32:00,26.147,1.143,68.143,20.089,NORMAL
1,1,1,1,snapshot,2025-01-07T22:34:00,28.009,1.447,66.055,19.099,NORMAL
1,1,1,1,snapshot,2025-01-07T22:36:00,29.349,1.349,65.966,21.913,NORMAL
1,1,1,1,snapshot,2025-01-07T22:38:00,26.374,1.691,65.993,22.996,NORMAL
1,1,1,1,snapshot,2025-01-07T22:40:00,27.591,11.967,63.22,23.554,NORMAL
1,1,1,1,snapshot,2025-01-07T22:42:00,26.693,1.33,70.024,22.185,NORMAL
1,1,1,1,snapshot,2025-01-07T22:44:00,27.949,1.142,65.412,22.081,NORMAL
1,1,1,1,snapshot,2025-01-07T22:46:00,27.216,1.203,65.186,23.392,NORMAL
1,1,1,1,snapshot,2025-01-07T22:48:00,29.257,1.117,69.463,20.494,NORMAL
1,1,1,1,snapshot,2025-01-07T22:50:00,29.415,0.98,66.988,20.309,NORMAL
1,1,1,1,snapshot,2025-01-07T22:52:00,27.844,1.133,67.844,20.444,NORMAL
1,1,1,1,snapshot,2025-01-07T22:54:00,28.809,1.347,64.796,23.983,NORMAL
1,1,1,1,snapshot,2025-01-07T22:56:00,24.81,1.179,63.326,22.817,NORMAL
1,1,1,1,snapshot,2025-01-07T22:58:00,28.611,1.033,64.059,21.65,NORMAL
1,1,1,1,snapshot,2025-01-07T23:00:00,27.644,1.159,67.577,22.695,NORMAL
1,1,1,1,snapshot,2025-01-07T23:02:00,26.973,1.389,65.5,23.366,NORMAL
1,1,1,1,snapshot,2025-01-07T23:04:00,27.988,0.976,66.354,21.314,NORMAL
1,1,1,1,snapshot,2025-01-07T23:06:00,28.575,0.973,65.724,24.437,NORMAL
1,1,1,1,snapshot,2025-01-07T23:08:00,31.98,1.131,66.581,23.348,NORMAL
1,1,1,1,snapshot,2025-01-07T23:10:00,31.15,0.612,70.438,22.225,NORMAL
1,1,1,1,snapshot,2025-01-07T23:12:00,31.137,1.462,66.822,24.85,NORMAL
1,1,1,1,snapshot,2025-01-07T23:14:00,29.588,0.938,67.374,23.334,NORMAL
1,1,1,1,snapshot,2025-01-07T23:16:00,29.479,1.704,69.894,23.116,NORMAL
1,1,1,1,snapshot,2025-01-07T23:18:00,30.828,1.399,61.702,21.817,NORMAL
1,1,1,1,snapshot,2025-01-07T23:20:00,29.116,0.995,65.729,24.851,NORMAL
1,1,1,1,snapshot,2025-01-07T23:22:00,30.011,1.428,68.702,24.307,NORMAL
1,1,1,1,snapshot,2025-01-07T23:24:00,31.304,1.125,62.002,28.658,NORMAL
1,1,1,1,snapshot,2025-01-07T23:26:00,30.76,0.921,62.998,23.365,NORMAL
1,1,1,1,snapshot,2025-01-07T23:28:00,28.506,1.447,67.072,24.975,NORMAL
1,1,1,1,snapshot,2025-01-07T23:30:00,31.81,1.575,70.363,24.531,NORMAL
1,1,1,1,snapshot,2025-01-07T23:32:00,31.703,1.37,67.025,23.694,NORMAL
1,1,1,1,snapshot,2025-01-07T23:34:00,31.885,1.179,70.967,28.119,NORMAL
1,1,1,1,snapshot,2025-01-07T23:36:00,31.443,0.924,71.371,24.044,NORMAL
1,1,1,1,snapshot,2025-01-07T23:38:00,31.223,1.326,70.089,23.043,NORMAL
1,1,1,1,snapshot,2025-01-07T23:40:00,32.436,0.622,66.578,28.568,NORMAL
1,1,1,1,snapshot,2025-01-07T23:42:00,29.587,0.951,67.849,25.906,NORMAL
1,1,1,1,snapshot,2025-01-07T23:44:00,29.774,1.067,63.162,23.125,NORMAL
1,1,1,1,snapshot,2025-01-07T23:46:00,30.269,0.932,68.307,21.583,NORMAL
1,1,1,1,snapshot,2025-01-07T23:48:00,33.025,1.437,73.15,21.91,NORMAL
1,1,1,1,snapshot,2025-01-07T23:50:00,32.711,0.904,69.221,25.086,NORMAL
1,1,1,1,snapshot,2025-01-07T23:52:00,29.952,1.333,64.948,26.238,NORMAL
1,1,1,1,snapshot,2025-01-07T23:54:00,32.026,1.013,65.921,25.406,NORMAL
1,1,1,1,snapshot,2025-01-07T23:56:00,34.118,0.919,64.314,23.204,NORMAL
1,1,1,1,snapshot,2025-01-07T23:58:00,32.854,0.689,66.726,25.349,NORMAL
1,1,2,2,snapshot,2025-01-01T00:00:00,30.995,0.719,35.356,23.368,NORMAL
1,1,2,2,snapshot,2025-01-01T00:02:00,30.011,0.594,40.713,24.711,NORMAL
1,1,2,2,snapshot,2025-01-01T00:04:00,32.743,0.488,43.702,22.074,NORMAL
1,1,2,2,snapshot,2025-01-01T00:06:00,31.964,0.855,43.262,22.778,NORMAL
1,1,2,2,snapshot,2025-01-01T00:08:00,31.242,1.123,38.756,24.901,NORMAL
1,1,2,2,snapshot,2025-01-01T00:10:00,31.349,0.862,43.015,21.92,NORMAL
1,1,2,2,snapshot,2025-01-01T00:12:00,31.079,1.179,43.122,27.269,NORMAL
1,1,2,2,snapshot,2025-01-01T00:14:00,30.919,0.278,40.151,24.706,NORMAL
1,1,2,2,snapshot,2025-01-01T00:16:00,32.827,1.077,37.659,20.466,NORMAL
1,1,2,2,snapshot,2025-01-01T00:18:00,30.981,0.914,36.459,26.736,NORMAL
1,1,2,2,snapshot,2025-01-01T00:20:00,34.415,0.878,36.095,23.8,NORMAL
1,1,2,2,snapshot,2025-01-01T00:22:00,34.725,0.712,43.484,25.996,NORMAL
1,1,2,2,snapshot,2025-01-01T00:24:00,33.137,1.032,37.661,23.002,NORMAL
1,1,2,2,snapshot,2025-01-01T00:26:00,35.062,0.616,41.547,23.813,NORMAL
1,1,2,2,snapshot,2025-01-01T00:28:00,36.357,0.974,43.986,23.497,NORMAL
1,1,2,2,snapshot,2025-01-01T00:30:00,33.381,0.588,37.848,27.182,NORMAL
1,1,2,2,snapshot,2025-01-01T00:32:00,36.108,1.192,40.584,25.128,NORMAL
1,1,2,2,snapshot,2025-01-01T00:34:00,32.109,0.945,40.871,25.626,NORMAL
1,1,2,2,snapshot,2025-01-01T00:36:00,32.569,0.726,39.921,20.573,NORMAL
1,1,2,2,snapshot,2025-01-01T00:38:00,34.133,0.677,40.847,26.947,NORMAL
1,1,2,2,snapshot,2025-01-01T00:40:00,34.352,0.929,39.763,25.246,NORMAL
1,1,2,2,snapshot,2025-01-01T00:42:00,34.8,0.976,41.82,25.152,NORMAL
1,1,2,2,snapshot,2025-01-01T00:44:00,33.216,1.099,44.503,27.872,NORMAL
1,1,2,2,snapshot,2025-01-01T00:46:00,35.48,0.429,38.823,25.045,NORMAL
1,1,2,2,snapshot,2025-01-01T00:48:00,35.643,0.967,41.485,24.91,NORMAL
1,1,2,2,snapshot,2025-01-01T00:50:00,34.504,0.645,41.475,24.321,NORMAL
1,1,2,2,snapshot,2025-01-01T00:52:00,37.676,0.999,38.66,25.74,NORMAL
